,Unnamed: 0,PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,TransYear,TransMonth,TransDay,BlockGroup,Block
7430,7430,49040075,740000.0,7/1/2015,530000000000.0,R4,9,3.0,3.25,2960.0,810.0,9872,2,1984.0,0,47632449,-122036803,566500.0,,1985.0,0.958,0.0,168409,0.4093,43.4,2015,7,1,530330323172,530330323172000.0
7431,7431,49040093,640000.0,5/16/2015,530000000000.0,R4,9,4.0,2.5,2260.0,570.0,13002,2,1987.0,0,47633826,-122037231,566500.0,,1985.0,0.958,0.0,168409,0.4093,43.4,2015,5,16,530330323172,530330323172000.0
7432,7432,49040130,735000.0,7/31/2015,530000000000.0,R4,9,4.0,2.5,2940.0,580.0,11460,2,1985.0,0,47632571,-122038006,566500.0,,1985.0,0.958,0.0,168409,0.4093,43.4,2015,7,31,530330323172,530330323172002.0
7433,7433,49040145,606000.0,5/23/2015,530000000000.0,R4,9,4.0,2.5,2380.0,750.0,9565,1,1984.0,0,47631374,-122039697,566500.0,,1985.0,0.958,0.0,168409,0.4093,43.4,2015,5,23,530330323172,530330323172006.0
7434,7434,49040162,737000.0,8/29/2015,530000000000.0,R4,9,4.0,3.0,3520.0,690.0,13350,2,1979.0,0,47628676,-122056194,627100.0,,1979.0,0.9482,0.0,150741,0.3825,44.9,2015,8,29,530330323171,530330323171000.0
7435,7435,49040245,565000.0,6/27/2015,530000000000.0,R4,9,4.0,2.25,2430.0,130.0,12002,1,1978.0,0,47624561,-122046559,468300.0,,1985.0,0.8704,0.0,150234,0.5037,34.0,2015,6,27,530330323175,530330323175013.0
7436,7436,49040272,418500.0,4/23/2015,530000000000.0,R4,9,3.0,2.5,1800.0,480.0,12440,1,1978.0,0,47625329,-122049785,468300.0,,1985.0,0.8704,0.0,150234,0.5037,34.0,2015,4,23,530330323175,530330323175008.0
7437,7437,49040282,675000.0,5/30/2015,530000000000.0,R4,9,5.0,2.25,3220.0,530.0,12794,2,1979.0,0,47626250,-122049915,468300.0,,1985.0,0.8704,0.0,150234,0.5037,34.0,2015,5,30,530330323175,530330323175008.0
7438,7438,49040364,625000.0,8/19/2015,530000000000.0,R4,9,5.0,3.25,2820.0,530.0,21275,2,1978.0,0,47624406,-122050355,468300.0,,1985.0,0.8704,0.0,150234,0.5037,34.0,2015,8,19,530330323175,530330323175011.0
7439,7439,49040418,1170000.0,7/16/2015,530000000000.0,R3.5,9,4.0,3.25,3830.0,820.0,15357,1,2001.0,82,47569204,-122109291,712600.0,,1993.0,0.8484,0.0,171471,0.5745,40.7,2015,7,16,530330250032,530330250032007.0
7440,7440,49040419,580000.0,9/19/2015,530000000000.0,R3.5,9,3.0,2.25,1430.0,600.0,15693,2,1974.0,82,47569343,-122109664,712600.0,,1993.0,0.8484,0.0,171471,0.5745,40.7,2015,9,19,530330250032,530330250032007.0
7441,7441,49040505,461000.0,4/18/2015,530000000000.0,R6,9,4.0,3.0,1700.0,650.0,7495,1,1964.0,0,47758790,-122353566,330500.0,896.0,1957.0,0.7946,0.0,65714,0.2871,45.0,2015,4,18,530330207003,530330207003003.0
7442,7442,49040519,429000.0,9/10/2015,530000000000.0,SF 7200,9,3.0,1.75,1320.0,500.0,5775,1,1958.0,0,47723854,-122313812,336600.0,868.0,1975.0,0.4678,0.0738,50258,0.1441,47.2,2015,9,10,530330002005,530330002005000.0
7443,7443,49040547,635000.0,8/28/2015,530000000000.0,R6,9,4.0,2.5,2030.0,480.0,15001,2,1986.0,0,47621790,-122029005,542600.0,1223.0,2002.0,0.8552,0.0667,143400,0.6587,34.3,2015,8,28,530330323184,530330323184007.0
7444,7444,49040628,797755.0,7/31/2015,530000000000.0,RA5,9,4.0,3.5,3490.0,700.0,36046,2,1987.0,0,47651819,-122040558,592800.0,,1987.0,0.9627,0.0219,133125,0.2537,48.1,2015,7,31,530330323281,530330323281012.0
7445,7445,49040642,832000.0,9/2/2015,530000000000.0,RA5,9,4.0,3.0,3520.0,680.0,35348,2,1987.0,0,47651483,-122036516,592800.0,,1987.0,0.9627,0.0219,133125,0.2537,48.1,2015,9,2,530330323281,530330323281012.0
7446,7446,49040876,590550.0,7/29/2015,530000000000.0,SF 5000,9,3.0,2.5,1810.0,530.0,5009,2,1991.0,0,47694012,-122372406,354700.0,1005.0,1947.0,0.7122,0.0305,65400,0.1576,40.7,2015,7,29,530330017022,530330017022004.0
7447,7447,49040889,395350.0,5/1/2015,530000000000.0,SF 5000,9,2.0,1.0,1060.0,0.0,5754,1,1917.0,0,47693085,-122371803,354700.0,1005.0,1947.0,0.7122,0.0305,65400,0.1576,40.7,2015,5,1,530330017022,530330017022004.0
7448,7448,49040951,712500.0,5/1/2015,530000000000.0,SF 5000,9,3.0,2.0,1770.0,230.0,2800,2,1914.0,79,47663113,-122356810,592400.0,1193.0,1945.0,0.6987,0.0255,85500,0.1681,42.1,2015,5,1,530330048001,530330048001027.0
7449,7449,49041075,658600.0,5/9/2015,530000000000.0,SF 5000,9,4.0,2.0,1400.0,240.0,4690,2,1945.0,0,47682558,-122377527,428100.0,737.0,1947.0,0.5807,0.0675,107891,0.2059,42.7,2015,5,9,530330030004,530330030004010.0
7450,7450,49041086,580000.0,4/1/2015,530000000000.0,SF 5000,9,3.0,1.75,1970.0,0.0,5100,1,1965.0,0,47683056,-122378601,428100.0,737.0,1947.0,0.5807,0.0675,107891,0.2059,42.7,2015,4,1,530330030004,530330030004011.0
7451,7451,49041102,505000.0,6/10/2015,530000000000.0,SF 5000,9,3.0,2.0,1260.0,260.0,2550,2,1987.0,0,47682067,-122378184,428100.0,737.0,1947.0,0.5807,0.0675,107891,0.2059,42.7,2015,6,10,530330030004,530330030004011.0
7452,7452,49041137,740000.0,5/22/2015,530000000000.0,SF 5000,9,3.0,1.0,1800.0,0.0,5100,2,1946.0,0,47678686,-122378585,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,5,22,530330033005,530330033005001.0
7453,7453,49041148,445300.0,6/11/2015,530000000000.0,SF 5000,9,1.0,1.0,740.0,0.0,2550,1,1909.0,0,47679406,-122378174,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,6,11,530330033005,530330033005001.0
7454,7454,49041221,592000.0,7/30/2015,530000000000.0,SF 5000,9,3.0,1.0,1020.0,240.0,3570,2,1929.0,0,47677992,-122379653,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,7,30,530330033005,530330033005002.0
7455,7455,49041237,575000.0,7/1/2015,530000000000.0,SF 5000,9,4.0,1.0,1140.0,40.0,3825,2,1928.0,0,47679079,-122379244,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,7,1,530330033005,530330033005002.0
7456,7456,49041395,653393.0,6/13/2015,530000000000.0,SF 5000,9,4.0,1.0,1250.0,0.0,5100,2,1900.0,0,47678613,-122381385,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,6,13,530330033005,530330033005012.0
7457,7457,49041417,595000.0,7/3/2015,530000000000.0,SF 5000,9,3.0,2.0,1850.0,240.0,3774,2,1929.0,0,47681018,-122381810,428100.0,737.0,1947.0,0.5807,0.0675,107891,0.2059,42.7,2015,7,3,530330030004,530330030004015.0
7458,7458,49041455,822000.0,9/18/2015,530000000000.0,SF 5000,9,4.0,2.0,1740.0,300.0,5100,2,1946.0,0,47682708,-122381401,428100.0,737.0,1947.0,0.5807,0.0675,107891,0.2059,42.7,2015,9,18,530330030004,530330030004014.0
7459,7459,49041494,600000.0,4/1/2015,530000000000.0,SF 5000,9,2.0,1.0,1180.0,0.0,5100,1,1913.0,0,47681171,-122382905,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,4,1,530330031003,530330031003011.0
7460,7460,49041508,724000.0,6/16/2015,530000000000.0,SF 5000,9,4.0,2.0,2370.0,400.0,5750,1,1961.0,0,47678915,-122382891,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,6,16,530330033005,530330033005011.0
7461,7461,49041525,415000.0,4/4/2015,530000000000.0,SF 5000,9,1.0,1.0,700.0,0.0,2550,1,1954.0,0,47678301,-122382893,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,4,4,530330033005,530330033005011.0
7462,7462,49041528,1067000.0,6/20/2015,530000000000.0,SF 5000,9,4.0,3.0,2000.0,0.0,3672,2,1926.0,0,47676850,-122382887,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,6,20,530330033005,530330033005010.0
7463,7463,49041555,399900.0,5/13/2015,530000000000.0,SF 5000,9,3.0,1.0,860.0,180.0,1664,2,1927.0,0,47676125,-122383814,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,5,13,530330033005,530330033005009.0
7464,7464,49041571,405000.0,9/23/2015,530000000000.0,SF 5000,9,2.0,1.0,1040.0,0.0,2550,1,1907.0,0,47677108,-122383546,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,9,23,530330033005,530330033005009.0
7465,7465,49041591,873600.0,5/27/2015,530000000000.0,SF 5000,9,3.0,2.0,1870.0,400.0,5100,1,1966.0,0,47678950,-122383968,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,5,27,530330033005,530330033005005.0
7466,7466,49041614,512000.0,9/29/2015,530000000000.0,SF 5000,9,2.0,1.0,2050.0,240.0,5100,2,1937.0,0,47680347,-122383973,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,9,29,530330031003,530330031003012.0
7467,7467,49041622,595000.0,6/30/2015,530000000000.0,SF 5000,9,3.0,1.0,1030.0,240.0,4080,1,1931.0,0,47680580,-122383560,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,6,30,530330031003,530330031003012.0
7468,7468,49041636,600000.0,7/7/2015,530000000000.0,SF 5000,9,3.0,2.0,1370.0,20.0,3825,2,1929.0,0,47682175,-122383566,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,7,7,530330031003,530330031003009.0
7469,7469,49041672,735000.0,7/9/2015,530000000000.0,SF 5000,9,4.0,1.75,2350.0,0.0,5100,2,1915.0,0,47681468,-122384635,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,7,9,530330031003,530330031003008.0
7470,7470,49041674,467000.0,7/11/2015,530000000000.0,SF 5000,9,2.0,1.0,1340.0,260.0,2550,1,1951.0,0,47681777,-122384636,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,7,11,530330031003,530330031003008.0
7471,7471,49041780,581000.0,5/5/2015,530000000000.0,SF 5000,9,2.0,1.0,1170.0,0.0,4080,1,1909.0,0,47678439,-122386108,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,5,5,530330033005,530330033005007.0
7472,7472,49041802,687000.0,6/20/2015,530000000000.0,SF 5000,9,4.0,1.5,1710.0,0.0,5100,2,1909.0,0,47679795,-122386114,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,6,20,530330031003,530330031003014.0
7473,7473,49041804,1075000.0,5/23/2015,530000000000.0,SF 5000,9,3.0,3.5,2760.0,320.0,3821,2,2015.0,0,47679985,-122386113,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,5,23,530330031003,530330031003014.0
7474,7474,49041894,900000.0,4/18/2015,530000000000.0,SF 5000,9,3.0,1.0,1560.0,260.0,3825,2,1930.0,0,47680256,-122386773,458300.0,916.0,1945.0,0.5282,0.1047,77604,0.1566,41.8,2015,4,18,530330031003,530330031003015.0
7475,7475,49041906,740000.0,5/8/2015,530000000000.0,SF 5000,9,4.0,2.0,2840.0,160.0,5100,2,1926.0,0,47679286,-122386875,397400.0,867.0,1939.0,0.5,0.0457,68750,0.2784,42.3,2015,5,8,530330033005,530330033005008.0
7476,7476,49042004,795000.0,6/30/2015,530000000000.0,SF 5000,9,4.0,2.5,2650.0,0.0,5150,2,1923.0,0,47685242,-122362294,432900.0,882.0,1939.0,0.6929,0.0476,102500,0.2571,37.7,2015,6,30,530330029003,530330029003004.0
7477,7477,49042006,565000.0,4/11/2015,530000000000.0,SF 5000,9,5.0,1.5,1940.0,200.0,3430,2,1926.0,0,47685243,-122361923,432900.0,882.0,1939.0,0.6929,0.0476,102500,0.2571,37.7,2015,4,11,530330029003,530330029003004.0
7478,7478,49042260,395000.0,9/25/2015,530000000000.0,RS7200,9,6.0,2.5,3140.0,0.0,10426,1,1971.0,0,47496378,-122349010,214000.0,1063.0,1965.0,0.8425,0.0986,57997,0.4464,33.9,2015,9,25,530330268024,530330268024015.0
7479,7479,49042287,545000.0,7/18/2015,530000000000.0,SF 5000,9,4.0,1.0,1180.0,0.0,4750,2,1907.0,0,47686097,-122395345,507600.0,1399.0,1946.0,0.9303,0.0284,121094,0.3258,42.6,2015,7,18,530330031005,530330031005021.0
7480,7480,49042306,575000.0,6/6/2015,530000000000.0,SF 5000,9,4.0,1.0,1260.0,0.0,4640,2,1919.0,0,47687117,-122396107,507600.0,1399.0,1946.0,0.9303,0.0284,121094,0.3258,42.6,2015,6,6,530330031005,530330031005019.0
7481,7481,49042325,306500.0,8/19/2015,530000000000.0,RS7200,9,4.0,2.0,1890.0,0.0,7315,2,1967.0,0,47366562,-122315590,333200.0,,1972.0,0.953,0.0,73971,0.5884,36.3,2015,8,19,530330300034,530330300034011.0
7482,7482,49042434,234000.0,9/30/2015,530000000000.0,SR6,9,3.0,1.0,1330.0,300.0,8190,1,1959.0,0,47378361,-122302072,144100.0,667.0,1967.0,0.4483,0.0654,38162,0.337,35.5,2015,9,30,530330290041,530330290041029.0
7483,7483,49042529,225000.0,5/19/2015,530000000000.0,SR6,9,5.0,1.75,1400.0,0.0,7560,1,1958.0,0,47377659,-122302884,144100.0,667.0,1967.0,0.4483,0.0654,38162,0.337,35.5,2015,5,19,530330290041,530330290041034.0
7484,7484,49042532,253000.0,8/27/2015,530000000000.0,SR6,9,4.0,2.0,1950.0,400.0,8505,2,1958.0,0,47377591,-122302036,144100.0,667.0,1967.0,0.4483,0.0654,38162,0.337,35.5,2015,8,27,530330290041,530330290041034.0
7485,7485,49042612,370000.0,4/10/2015,530000000000.0,RS7200,9,4.0,3.0,2310.0,460.0,14745,1,1993.0,78,47377046,-122309489,296100.0,,1988.0,0.9694,0.0784,73803,0.585,29.0,2015,4,10,530330290035,530330290035012.0
7486,7486,49042664,276500.0,7/31/2015,530000000000.0,RS7200,9,3.0,2.0,1390.0,500.0,7504,1,1966.0,0,47367834,-122316631,333200.0,,1972.0,0.953,0.0,73971,0.5884,36.3,2015,7,31,530330300034,530330300034010.0
7487,7487,49042686,300500.0,9/12/2015,530000000000.0,RS7200,9,3.0,1.75,1430.0,460.0,7725,1,1966.0,0,47368421,-122318224,333200.0,,1972.0,0.953,0.0,73971,0.5884,36.3,2015,9,12,530330300034,530330300034006.0
7488,7488,49042690,215000.0,5/19/2015,530000000000.0,RS7200,9,3.0,1.0,1320.0,0.0,7416,1,1967.0,0,47366763,-122316020,333200.0,,1972.0,0.953,0.0,73971,0.5884,36.3,2015,5,19,530330300034,530330300034011.0
7489,7489,49042703,259950.0,8/21/2015,530000000000.0,RS7200,9,3.0,2.0,1280.0,290.0,11323,2,1967.0,0,47366230,-122318030,333200.0,,1972.0,0.953,0.0,73971,0.5884,36.3,2015,8,21,530330300034,530330300034009.0
7490,7490,49042736,370000.0,5/21/2015,530000000000.0,RS7200,9,4.0,2.5,2110.0,500.0,7848,2,1993.0,0,47376659,-122317979,340700.0,1032.0,1973.0,0.7438,0.1815,56184,0.3128,45.3,2015,5,21,530330290013,530330290013010.0
7491,7491,49042815,910000.0,4/4/2015,530000000000.0,SFSL,9,4.0,3.0,2770.0,600.0,9798,2,1986.0,78,47561948,-122080773,585600.0,,1978.0,0.953,0.0658,148036,0.3718,40.7,2015,4,4,530330234042,530330234042003.0
7492,7492,49042848,800000.0,4/9/2015,530000000000.0,SFSL,9,4.0,3.0,2120.0,480.0,9921,2,1981.0,0,47559291,-122082513,585600.0,,1978.0,0.953,0.0658,148036,0.3718,40.7,2015,4,9,530330234042,530330234042013.0
7493,7493,49042852,700000.0,6/12/2015,530000000000.0,SFSL,9,4.0,2.25,2230.0,520.0,8001,2,1980.0,0,47560016,-122081926,585600.0,,1978.0,0.953,0.0658,148036,0.3718,40.7,2015,6,12,530330234042,530330234042013.0
7494,7494,49042867,653675.0,4/2/2015,530000000000.0,SFSL,9,4.0,3.0,2280.0,520.0,7229,2,1984.0,0,47560933,-122081126,585600.0,,1978.0,0.953,0.0658,148036,0.3718,40.7,2015,4,2,530330234042,530330234042003.0
7495,7495,49042868,780000.0,8/29/2015,530000000000.0,SFSL,9,3.0,3.0,2280.0,700.0,7278,2,1985.0,0,47561123,-122081189,585600.0,,1978.0,0.953,0.0658,148036,0.3718,40.7,2015,8,29,530330234042,530330234042003.0
7496,7496,49042887,736500.0,5/29/2015,530000000000.0,SFSL,9,4.0,2.5,2660.0,110.0,10841,1,1979.0,0,47561204,-122084186,585600.0,,1978.0,0.953,0.0658,148036,0.3718,40.7,2015,5,29,530330234042,530330234042003.0
7497,7497,49043339,830000.0,5/8/2015,530000000000.0,R5,9,4.0,2.25,3270.0,480.0,9434,1,1973.0,244,47587979,-122112764,643200.0,1566.0,1967.0,0.8854,0.0972,115625,0.4618,41.8,2015,5,8,530330231003,530330231003011.0
7498,7498,49043358,938000.0,6/4/2015,530000000000.0,R5,9,4.0,2.0,2380.0,580.0,9660,1,1974.0,78,47587341,-122112700,643200.0,1566.0,1967.0,0.8854,0.0972,115625,0.4618,41.8,2015,6,4,530330231003,530330231003012.0
7499,7499,49043373,653500.0,5/28/2015,530000000000.0,R1,9,5.0,2.5,2990.0,370.0,30550,1,1978.0,0,47572547,-122034464,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,5,28,530330322085,530330322085007.0
7500,7500,49043377,699000.0,9/11/2015,530000000000.0,R1,9,4.0,2.5,3020.0,720.0,32292,2,1978.0,0,47571656,-122034573,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,9,11,530330322085,530330322085005.0
7501,7501,49043378,630000.0,5/30/2015,530000000000.0,R1,9,4.0,2.25,2810.0,770.0,35980,2,1979.0,0,47571198,-122035048,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,5,30,530330322085,530330322085005.0
7502,7502,49043380,615000.0,5/22/2015,530000000000.0,R1,9,4.0,2.0,2130.0,530.0,31031,1,1979.0,0,47570304,-122035129,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,5,22,530330322085,530330322085005.0
7503,7503,49043412,613000.0,9/10/2015,530000000000.0,R1,9,3.0,1.75,2180.0,530.0,39000,1,1980.0,0,47576920,-122031573,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,9,10,530330322085,530330322085000.0
7504,7504,49043417,540000.0,4/1/2015,530000000000.0,R1,9,3.0,2.0,3270.0,520.0,46173,1,1981.0,0,47577052,-122034422,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,4,1,530330322085,530330322085000.0
7505,7505,49043425,602500.0,4/21/2015,530000000000.0,R1,9,4.0,2.0,2190.0,720.0,41000,2,1980.0,0,47575484,-122032859,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,4,21,530330322085,530330322085000.0
7506,7506,49043548,735000.0,6/10/2015,530000000000.0,R4,9,4.0,2.5,2590.0,770.0,10078,2,1988.0,0,47562444,-122039300,694600.0,1681.0,1997.0,0.8008,0.1201,113333,0.415,41.1,2015,6,10,530330322085,530330322085016.0
7507,7507,49043686,790100.0,5/1/2015,530000000000.0,R4,9,4.0,3.0,2590.0,510.0,9341,2,1985.0,0,47649558,-122113832,542700.0,1421.0,1977.0,0.6623,0.1958,61250,0.5519,36.6,2015,5,1,530330229023,530330229023001.0
7508,7508,49043701,630000.0,7/30/2015,530000000000.0,R4,9,3.0,2.0,2120.0,480.0,9340,1,1984.0,0,47649433,-122113232,542700.0,1421.0,1977.0,0.6623,0.1958,61250,0.5519,36.6,2015,7,30,530330229023,530330229023001.0
7509,7509,49043831,1285000.0,7/18/2015,530000000000.0,R4,9,4.0,3.25,4130.0,1210.0,29164,2,1989.0,78,47623916,-122064056,673500.0,,1987.0,0.9168,0.0829,177349,0.4973,40.3,2015,7,18,530330323163,530330323163023.0
7510,7510,49043890,1060000.0,9/26/2015,530000000000.0,R4,9,4.0,3.25,2810.0,320.0,9709,2,2007.0,78,47639150,-122098783,613700.0,2001.0,1972.0,0.8229,0.0,132115,0.4132,44.0,2015,9,26,530330229022,530330229022000.0
7511,7511,49043895,668000.0,8/21/2015,530000000000.0,R4,9,4.0,3.0,2830.0,540.0,9020,2,1975.0,0,47639552,-122099993,613700.0,2001.0,1972.0,0.8229,0.0,132115,0.4132,44.0,2015,8,21,530330229022,530330229022000.0
7512,7512,49043914,792000.0,5/1/2015,530000000000.0,R4,9,4.0,3.5,3440.0,740.0,19270,2,1999.0,0,47656934,-122087646,809800.0,,2000.0,0.8885,0.0,178750,0.6051,42.2,2015,5,1,530330323161,530330323161000.0
7513,7513,49043920,599000.0,9/26/2015,530000000000.0,R4,9,5.0,2.5,2370.0,0.0,19482,1,1967.0,0,47655882,-122085857,809800.0,,2000.0,0.8885,0.0,178750,0.6051,42.2,2015,9,26,530330323161,530330323161000.0
7514,7514,49044067,635000.0,7/16/2015,530000000000.0,R4,9,4.0,3.0,2680.0,460.0,16200,2,1979.0,0,47590890,-122079217,681100.0,,1994.0,0.9719,0.0671,196250,0.5247,39.4,2015,7,16,530330322033,530330322033029.0
7515,7515,49044110,644500.0,9/11/2015,530000000000.0,R4,9,5.0,2.5,3240.0,360.0,42630,1,1976.0,0,47589000,-122076548,681100.0,,1994.0,0.9719,0.0671,196250,0.5247,39.4,2015,9,11,530330322033,530330322033029.0
7516,7516,49044164,1300000.0,6/9/2015,530000000000.0,R2.5,9,3.0,1.75,1620.0,0.0,24617,2,1953.0,78,47613973,-122104051,653600.0,,1973.0,0.9616,0.0,157625,0.5144,44.2,2015,6,9,530330230001,530330230001005.0
7517,7517,49044306,1982000.0,7/1/2015,530000000000.0,SF 7200,9,5.0,4.25,4050.0,210.0,6765,2,1995.0,78,47688536,-122276120,844500.0,,1968.0,0.9674,0.084,105104,0.2749,55.7,2015,7,1,530330022004,530330022004012.0
7518,7518,49044445,1105000.0,8/22/2015,530000000000.0,SF 7200,9,3.0,2.0,1770.0,0.0,7200,1,1948.0,0,47686844,-122274985,844500.0,,1968.0,0.9674,0.084,105104,0.2749,55.7,2015,8,22,530330022004,530330022004016.0
7519,7519,49044446,900000.0,7/1/2015,530000000000.0,SF 7200,9,4.0,1.75,2290.0,0.0,7200,1,1950.0,0,47687008,-122274991,844500.0,,1968.0,0.9674,0.084,105104,0.2749,55.7,2015,7,1,530330022004,530330022004016.0
7520,7520,49044457,1000000.0,5/9/2015,530000000000.0,SF 7200,9,4.0,2.0,1990.0,0.0,7200,1,1949.0,0,47686999,-122275681,844500.0,,1968.0,0.9674,0.084,105104,0.2749,55.7,2015,5,9,530330022004,530330022004017.0
7521,7521,49044485,660000.0,9/30/2015,530000000000.0,SF 5000,9,2.0,1.0,1920.0,0.0,3800,1,1922.0,0,47683757,-122313944,494300.0,1406.0,1939.0,0.6984,0.0283,99412,0.3016,36.8,2015,9,30,530330026004,530330026004015.0
7522,7522,49044522,426000.0,8/21/2015,530000000000.0,RSA 6,9,2.0,2.0,2200.0,90.0,7840,1,1976.0,0,47717910,-122233301,415800.0,2001.0,1978.0,0.8647,0.052,121042,0.4095,39.3,2015,8,21,530330222032,530330222032004.0
7523,7523,49044538,725000.0,9/19/2015,530000000000.0,R4,9,4.0,2.0,1750.0,230.0,10000,1,1977.0,0,47640387,-122106209,499400.0,,1976.0,0.9539,0.0278,118826,0.3529,42.5,2015,9,19,530330229021,530330229021002.0
7524,7524,49044593,550400.0,7/25/2015,530000000000.0,SF 7200,9,2.0,2.0,2100.0,290.0,8840,1,1957.0,0,47722721,-122364055,565200.0,,1953.0,0.9775,0.0707,142019,0.1465,54.5,2015,7,25,530330005002,530330005002002.0
7525,7525,49044781,625000.0,9/26/2015,530000000000.0,SF 5000,9,5.0,2.25,1980.0,0.0,7700,2,1925.0,0,47567398,-122358778,313800.0,1057.0,1944.0,0.5937,0.049,80368,0.196,36.0,2015,9,26,530330099002,530330099002008.0
7526,7526,49044818,600000.0,4/10/2015,530000000000.0,LR2,9,4.0,2.25,2760.0,0.0,5200,2,2003.0,0,47588989,-122313444,307300.0,774.0,1961.0,0.2591,0.0681,42257,0.4243,34.0,2015,4,10,530330094005,530330094005008.0
7527,7527,49044993,526000.0,5/23/2015,530000000000.0,SF 5000,9,3.0,2.5,2790.0,230.0,4600,2,1919.0,78,47554474,-122309539,396600.0,1056.0,1978.0,0.6069,0.1104,79375,0.2724,40.8,2015,5,23,530330104021,530330104021000.0
7528,7528,49045046,449000.0,8/29/2015,530000000000.0,SF 5000,9,3.0,2.0,1970.0,0.0,6720,1,1918.0,0,47552852,-122310224,396600.0,1056.0,1978.0,0.6069,0.1104,79375,0.2724,40.8,2015,8,29,530330104021,530330104021002.0
7529,7529,49045062,352500.0,9/23/2015,530000000000.0,SF 5000,9,2.0,1.75,1010.0,0.0,4592,1,1942.0,0,47551376,-122311452,396600.0,1056.0,1978.0,0.6069,0.1104,79375,0.2724,40.8,2015,9,23,530330104021,530330104021003.0
7530,7530,49045338,645000.0,5/30/2015,530000000000.0,SF 5000,9,3.0,1.0,1490.0,0.0,5000,2,1945.0,0,47672470,-122395901,423100.0,1246.0,1939.0,0.5985,0.0,90556,0.2555,35.3,2015,5,30,530330032005,530330032005006.0
7531,7531,49045350,636207.0,8/1/2015,530000000000.0,SF 5000,9,3.0,2.0,1390.0,0.0,4648,2,1900.0,0,47675688,-122393825,620000.0,991.0,1939.0,0.8786,0.0987,87308,0.281,45.3,2015,8,1,530330032007,530330032007019.0
7532,7532,49045366,460000.0,8/6/2015,530000000000.0,R6P,9,3.0,2.0,2485.0,440.0,12558,1,1953.0,78,47506314,-122235088,358700.0,1091.0,1949.0,0.7997,0.0141,97891,0.3052,39.0,2015,8,6,530330260011,530330260011009.0
7533,7533,49045398,905000.0,5/19/2015,530000000000.0,RS 8.5,9,3.0,3.0,2820.0,540.0,10467,1,1972.0,82,47647860,-122198141,659000.0,2001.0,1977.0,0.7565,0.0,138676,0.3508,37.6,2015,5,19,530330227023,530330227023017.0
7534,7534,49045457,825000.0,7/1/2015,530000000000.0,RS 8.5,9,4.0,2.25,2400.0,530.0,8605,2,1976.0,0,47649852,-122195190,639000.0,956.0,1970.0,0.6125,0.0,87644,0.3841,33.8,2015,7,1,530330227022,530330227022016.0
7535,7535,49045460,725000.0,8/28/2015,530000000000.0,RS 8.5,9,4.0,2.0,1780.0,480.0,8671,1,1976.0,0,47649555,-122195243,639000.0,956.0,1970.0,0.6125,0.0,87644,0.3841,33.8,2015,8,28,530330227022,530330227022016.0
7536,7536,49045727,475000.0,8/13/2015,530000000000.0,RSA 6,9,4.0,3.0,1950.0,100.0,10053,1,1981.0,79,47724690,-122211727,366900.0,1699.0,1973.0,0.8629,0.0633,95100,0.4035,39.6,2015,8,13,530330222023,530330222023011.0
