,100 Block Address,Offense ID,Longitude,Latitude,BlockGroup
18759,WALLINGFORD AVE N / N 45TH ST,68,-122.336294262,47.66138567,530330051001023.0
18760,12XX BLOCK OF HARBOR AVE SW,76,-122.382374911,47.59131425,530330096005004.0
18761,NE 103RD ST / ROOSEVELT WAY NE,3,-122.317745071,47.70310383,530330012001016.0
18762,17XX BLOCK OF E JOHN ST,15,-122.309412135,47.61967086,530330076003008.0
18763,7XX BLOCK OF N 85TH ST,177,-122.34855950510735,47.69057489435028,530330018002009.0
18764,33XX BLOCK OF S NORFOLK ST,8,-122.289763016,47.51367649,530330117002029.0
18765,38XX BLOCK OF S MYRTLE ST,103,-122.28346157990292,47.53888305,530330110012009.0
18766,31XX BLOCK OF NW 92ND ST,2,-122.397578868,47.69601467,530330015002010.0
18767,19TH AVE S / S BAYVIEW ST,3,-122.308727722,47.58099611,530330094003036.0
18768,MILITARY RD S / SWIFT AVE S,1,-122.298695665,47.53900788,530330110023016.0
18769,1XX BLOCK OF N MARKET ST,3,-122.357099117,47.66288438,530330048002002.0
18770,11XX BLOCK OF N 36TH ST,8,-122.3433501745,47.6505391,530330054003003.0
18771,31XX BLOCK OF 17TH AVE S,11,-122.310759249,47.57553328,530330100022020.0
18772,42XX BLOCK OF SW ALASKA ST,100,-122.38611808835,47.56108917,530330105004003.0
18773,24TH AVE W / W COMMODORE WAY,1,-122.387478859,47.66089266,530330058014001.0
18774,NE 42ND ST / UNIVERSITY WAY NE,87,-122.31320717429884,47.65831485,530330053013009.0
18775,CROCKETT ST / TAYLOR AVE N,2,-122.345895285,47.63740213,530330067004018.0
18776,78XX BLOCK OF 7TH AVE S,13,-122.32548993,47.53232958,530330112002021.0
18777,5XX BLOCK OF BROADWAY E,470,-122.3209333329617,47.62369897019149,530330075003004.0
18778,1XX BLOCK OF 21ST AVE E,94,-122.304754289,47.61935846010638,530330076002009.0
18779,47XX BLOCK OF 35TH AVE SW,12,-122.37622386175,47.56017139,530330099003003.0
18780,BATTERY ST / 6TH AVE,26,-122.343623618,47.61752806,530330072002014.0
18781,2XX BLOCK OF W BOSTON ST,11,-122.36027557372728,47.6383835,530330068002003.0
18782,96XX BLOCK OF 54TH AVE S,83,-122.265408111,47.51545657,530330118003011.0
18783,1XX BLOCK OF N 48TH ST,10,-122.356275644,47.663594341,530330048001025.0
18784,27TH AVE S / S BRIGHTON ST,1,-122.29779977,47.54219784,530330110022015.0
18785,62XX BLOCK OF 32ND AVE NW,2,-122.398375564,47.67415568,530330032005002.0
18786,16XX BLOCK OF 36TH AVE,14,-122.287029582,47.61584706,530330078004028.0
18787,70XX BLOCK OF 13TH AVE SW,19,-122.35149856,47.5409636,530330108001013.0
18788,23RD AVE S / S ORCAS ST,3,-122.304046458,47.55108754,530330104023012.0
18789,73XX BLOCK OF 45TH AVE NE,3,-122.279718087,47.68191486,530330039002005.0
18790,57XX BLOCK OF 24TH AVE NW,252,-122.38758732382142,47.67055170833333,530330047004005.0
18791,24XX BLOCK OF 25TH AVE E,10,-122.3003397119,47.640762635,530330062001040.0
18792,CORNELL AVE S / RAINIER AVE S,2,-122.246576752,47.51105248,530330119001002.0
18793,RAINIER PL S / 50TH AVE S,2,-122.271398804,47.5266547,530330118005009.0
18794,NE 45TH PL / NE BLAKELEY ST,3,-122.291506317,47.66195394,530330042003046.0
18795,1XX BLOCK OF E ROANOKE ST,54,-122.32755184485184,47.64319404851852,530330061003018.0
18796,41XX BLOCK OF LAKE WASHINGTON BLVD S,7,-122.268349259,47.56641123,530330101001003.0
18797,5XX BLOCK OF 4TH AVE,99,-122.32997141283838,47.6028763,530330081002042.0
18798,E PROSPECT ST / HARVARD AVE E,21,-122.32232126271428,47.62866811,530330065002001.0
18799,N 78TH ST / MERIDIAN AVE N,3,-122.333036613,47.68599127,530330027003008.0
18800,E UNION ST / 15TH AVE,23,-122.312779822,47.61291174,530330079003001.0
18801,SW ROXBURY ST / 31ST PL SW,1,-122.373443302,47.51744883,530330114023010.0
18802,S DEARBORN ST / DEARBORN PL S,4,-122.312203706,47.5958133,530330090002033.0
18803,26XX BLOCK OF 27TH AVE W,23,-122.391613008,47.644025811304346,530330058023017.0
18804,52ND AVE S / S HOLLY ST,1,-122.267156565,47.54248096,530330111021010.0
18805,S DEARBORN ST / HIAWATHA PL S,10,-122.310218002,47.59587367,530330090002038.0
18806,SW GENESEE ST / 36TH AVE SW,1,-122.377448693,47.56467978,530330098003025.0
18807,E THOMAS ST / 24TH AVE E,1,-122.301180905,47.62137065,530330077002007.0
18808,6XX BLOCK OF 3RD AVE W,70,-122.36062399708572,47.62519780085714,530330070005003.0
18809,114XX BLOCK OF WOODLEY AVE S,26,-122.2425418,47.50105009,530330119002026.0
18810,17XX BLOCK OF 20TH AVE S,39,-122.3062326868718,47.5875921474359,530330094002049.0
18811,4XX BLOCK OF S MASSACHUSETTS ST,25,-122.32843793392,47.58822691,530330093002072.0
18812,25XX BLOCK OF W ARMOUR ST,1,-122.389585375,47.64461536,530330058021016.0
18813,15XX BLOCK OF HARBOR AVE SW,2,-122.382374911,47.59131425,530330096005004.0
18814,29XX BLOCK OF S DEARBORN ST,19,-122.29460879936842,47.59578303947368,530330089002007.0
18815,FAIRVIEW AVE N / JOHN ST,20,-122.334260941,47.6196648,530330073001029.0
18816,E UNION ST / 24TH AVE,1,-122.301417159,47.61294603,530330077003016.0
18817,NW 65TH ST / SYCAMORE AVE NW,1,-122.358453859,47.675998,530330034002017.0
18818,37XX BLOCK OF 37TH AVE SW,12,-122.378185492,47.57058371,530330098003001.0
18819,S SPOKANE ST / COLORADO AVE S,14,-122.336786012,47.57138126,530330093003128.0
18820,42XX BLOCK OF FAUNTLEROY WAY SW,2,-122.37654306,47.56486471,530330098003025.0
18821,13XX BLOCK OF 42ND AVE SW,8,-122.38547012625,47.59127604375,530330096005021.0
18822,20TH AVE / E DENNY WAY,3,-122.306080776,47.61850187,530330076002008.0
18823,72XX BLOCK OF AURORA AVE N,97,-122.34451761636082,47.68137680948453,530330028003000.0
18824,NE 42ND ST / 9TH AVE NE,45,-122.318796254,47.65751587,530330052002000.0
18825,30XX BLOCK OF E CHERRY ST,23,-122.2931062017826,47.60798421,530330088002017.0
18826,9XX BLOCK OF FAIRVIEW PL N,1,-122.334296991,47.62657158,530330066001031.0
18827,EAST MARGINAL WAY S / ELLIS AVE S,1,-122.32063031,47.53865045,530330109001019.0
18828,NW 90TH ST / 8TH AVE NW,7,-122.366013842,47.69426013,530330017023009.0
18829,28XX BLOCK OF W PARK DR E,1,-122.309059878,47.64598761,530330062002003.0
18830,26XX BLOCK OF E ALOHA ST,19,-122.29757348236842,47.62665064,530330064001013.0
18831,18XX BLOCK OF E OLIVE WAY,48,-122.32153943725,47.619902970625,530330074021000.0
18832,18XX BLOCK OF 16TH AVE SW,31,-122.35494178806452,47.58535607,530330099004003.0
18833,32XX BLOCK OF NW 70TH ST,16,-122.399059471,47.67944339,530330031004028.0
18834,45XX BLOCK OF 51ST AVE NE,14,-122.27248312285714,47.662181880714286,530330041002014.0
18835,2ND AVE S / S MAIN ST,39,-122.33157338897436,47.60004107,530330092002002.0
18836,66XX BLOCK OF NE 60TH ST,5,-122.254712341,47.67201401,530330041002003.0
18837,ROOSEVELT WAY NE / NE 105TH ST,8,-122.31779967,47.70492008,530330012001012.0
18838,3XX BLOCK OF W GARFIELD ST,19,-122.36167907342104,47.63352923,530330068002020.0
18839,S BYRON ST / WETMORE AVE S,1,-122.293611336,47.57435263,530330095004021.0
18840,109XX BLOCK OF 35TH AVE NE,1,-122.290818517,47.70657854,530330008002018.0
18841,91XX BLOCK OF 12TH AVE NE,15,-122.31485898086666,47.69536038,530330020003004.0
18842,21XX BLOCK OF NW 83RD ST,2,-122.383800061,47.6887077,530330031001001.0
18843,5TH AVE N / JOHN ST,3,-122.34761075,47.61973935,530330072001071.0
18844,12XX BLOCK OF WESTLAKE AVE N,676,-122.34099154999409,47.630426558772186,530330067001004.0
18845,47XX BLOCK OF S BRANDON ST,20,-122.2733907719,47.55337393,530330102004018.0
18846,11XX BLOCK OF 9TH AVE W,33,-122.36903472033332,47.62934968454545,530330069003018.0
18847,39TH AVE S / BEACON AVE S,1,-122.284022579,47.52186513,530330117003028.0
18848,E ALDER ST / BOREN AVE,1,-122.320572489,47.60436248,530330086002017.0
18849,75XX BLOCK OF SEWARD PARK AVE S,61,-122.26719100240985,47.53487030311475,530330111021020.0
18850,70XX BLOCK OF EARL AVE NW,28,-122.39190186317856,47.68038317,530330031004009.0
18851,23XX BLOCK OF E WARD ST,15,-122.301740513,47.62743104,530330064001009.0
18852,80XX BLOCK OF CALIFORNIA AVE SW,12,-122.38736577683332,47.53105431,530330116002014.0
18853,N 137TH ST / LINDEN AVE N,10,-122.34772451,47.72777016,530330004011008.0
18854,NE 56TH ST / UNIVERSITY WAY NE,1,-122.313023795,47.66944207,530330044002029.0
18855,40XX BLOCK OF LEARY WAY NW,63,-122.36234320615873,47.65649926,530330048003033.0
18856,124XX BLOCK OF 20TH AVE NE,2,-122.307253587,47.71864952,530330007003001.0
18857,17XX BLOCK OF 45TH AVE SW,21,-122.389011907,47.58745082,530330096004012.0
18858,2XX BLOCK OF NE PACIFIC ST,5,-122.3262964448,47.65471391,530330052003020.0
18859,27XX BLOCK OF DEXTER AVE N,71,-122.34665329646478,47.64426645676056,530330060001006.0
18860,44TH AVE SW / SW LANDER ST,4,-122.387928304,47.5793208,530330098001021.0
18861,136XX BLOCK OF LINDEN AVE N,1,-122.34773001,47.72822459,530330004011008.0
18862,88XX BLOCK OF 31ST AVE NW,1,-122.396947515,47.69339397,530330015002016.0
18863,N 50TH ST / GREENWOOD AVE N,5,-122.355410553,47.66503458,530330035003023.0
18864,W ROY ST / W QUEEN ANNE DY,2,-122.35670564,47.62571317,530330070005006.0
18865,E LYNN ST / EASTLAKE AVE E,37,-122.32589145932432,47.63972702,530330061004013.0
18866,14XX BLOCK OF NE 52ND ST,34,-122.31248340155882,47.666432032058815,530330044004000.0
18867,18XX BLOCK OF 28TH AVE S,15,-122.29689781,47.58661979,530330095002036.0
18868,8XX BLOCK OF N 61ST ST,2,-122.348252573,47.67315496,530330035002025.0
18869,96XX BLOCK OF 37TH AVE SW,27,-122.379488201,47.51702094,530330120001002.0
18870,30XX BLOCK OF 46TH AVE SW,23,-122.39076814252172,47.57658474,530330097021018.0
18871,ALASKAN WY VI SB / WEST SEATTLE BR ON,2,-122.336956286,47.57517998,530330093003039.0
18872,BOREN AVE N / DENNY WAY,2,-122.335876244,47.6185239,530330073003018.0
18873,117XX BLOCK OF 40TH AVE NE,15,-122.28525472,47.71462189,530330008001012.0
18874,127XX BLOCK OF EVANSTON AVE N,42,-122.351623099,47.72231544,530330004021000.0
18875,NE 125 ST / 31 AV NE,1,-122.293414349,47.71656178,530330007001007.0
18876,NE 74TH ST / 63RD AVE NE,2,-122.261649692,47.68211747,530330040001014.0
18877,NE 65TH ST / 2ND AVE NE,2,-122.327367326,47.67592545,530330036004016.0
18878,5XX BLOCK OF N 70TH ST,30,-122.351251726,47.67962775,530330028003011.0
18879,65XX BLOCK OF 54TH AVE S,4,-122.265613421,47.54274343,530330111021010.0
18880,36XX BLOCK OF 30TH AVE W,7,-122.395561349,47.65271199,530330057002001.0
18881,26XX BLOCK OF NW 70TH ST,2,-122.39028999,47.67947572,530330031004008.0
18882,32XX BLOCK OF NE 100TH ST,47,-122.2921365131702,47.70112733531914,530330010002006.0
18883,NE 103RD ST / 36TH AVE NE,1,-122.28942638,47.70296152,530330022001007.0
18884,E MERCER ST / BOYLSTON AVE E,8,-122.323039816375,47.62427245,530330074012001.0
18885,55XX BLOCK OF SW LANDER PL,7,-122.40355189942856,47.5787495,530330097011010.0
18886,S WINTHROP ST / 17TH AVE S,1,-122.310753901,47.57597968,530330100022020.0
18887,LAKESIDE AVE S / S JUDKINS ST,2,-122.287483599,47.59222658,530330089001039.0
18888,15TH AVE W / W HOWE ST,5,-122.376137881,47.63595305,530330058022019.0
18889,4XX BLOCK OF 14TH AVE,24,-122.31417162029166,47.6052981575,530330086001019.0
18890,52XX BLOCK OF S BRANDON ST,33,-122.26669825815152,47.55334587606061,530330102001044.0
18891,38XX BLOCK OF S ROSE ST,3,-122.285360304,47.52968051,530330117003000.0
18892,29XX BLOCK OF 4TH AVE N,1,-122.349755528,47.64651291,530330060002006.0
18893,NE 45TH ST / SAND POINT WAY NE,4,-122.287208955,47.66137098,530330042003029.0
18894,GREENWOOD AVE N / N 67TH ST,15,-122.355322384,47.67778147,530330035001011.0
18895,83XX BLOCK OF 30TH AVE NW,28,-122.39574636571427,47.68963291785714,530330031005014.0
18896,3XX BLOCK OF N 76TH ST,19,-122.35385527621052,47.68402064052632,530330028001012.0
18897,37XX BLOCK OF 6TH AVE S,5,-122.325984737,47.57066085,530330093003157.0
18898,69XX BLOCK OF PERIMETER RD S,4,-122.3067080605,47.5409189775,530330109001040.0
18899,12XX BLOCK OF CHERRY ST,3,-122.32144176066666,47.60792735,530330085002001.0
18900,3XX BLOCK OF NW 43RD ST,6,-122.36134152933332,47.65894898,530330048003000.0
18901,56XX BLOCK OF PARK RD NE,21,-122.30544758,47.6698729,530330043013023.0
18902,44XX BLOCK OF NE 105TH ST,5,-122.2803824416,47.704749062,530330008002019.0
18903,5XX BLOCK OF NE 60TH ST,1,-122.322556569,47.6722427,530330036001043.0
18904,55XX BLOCK OF S OTHELLO ST,2,-122.263761712,47.53694791,530330111021016.0
18905,30XX BLOCK OF W EMERSON ST,3,-122.396266816,47.65406728,530330057006009.0
18906,42ND AVE S / S SNOQUALMIE ST,1,-122.280745378,47.56171219,530330103005000.0
18907,120XX BLOCK OF LAKE CITY WAY NE,129,-122.2969120068062,47.71644033472868,530330007001012.0
18908,NW 60TH ST / SYCAMORE AVE NW,1,-122.358479922,47.67234875,530330034001015.0
18909,81XX BLOCK OF GREEN LAKE DR N,12,-122.3424831995,47.68802155,530330027004017.0
18910,99XX BLOCK OF 33RD AVE SW,4,-122.374374776,47.51518114,530330120001013.0
18911,18XX BLOCK OF NE 55TH ST,17,-122.307702005,47.66853483,530330044001029.0
18912,15XX BLOCK OF W GARFIELD ST,8,-122.37704332725,47.63339907,530330058022025.0
18913,13XX BLOCK OF S EDMUNDS ST,3,-122.315566743,47.55942372,530330104024004.0
18914,14TH AVE S / S CLOVERDALE ST,46,-122.314910414,47.52644089,530330112003001.0
18915,70XX BLOCK OF 34TH AVE SW,1,-122.375217047,47.54012418,530330107023011.0
18916,E REPUBLICAN ST / 29TH AVE E,1,-122.294894278,47.62367132,530330077001001.0
18917,15TH AVE SW / SW WEBSTER ST,1,-122.353900946,47.5354944,530330108001027.0
18918,S FOREST ST / AIRPORT WAY S,7,-122.321400622,47.57773864,530330093003088.0
18919,88XX BLOCK OF 11TH AVE SW,40,-122.349279281925,47.52374523975,530330113003001.0
18920,5TH PL S / S MICHIGAN ST,3,-122.327270909,47.54595291,530330109002072.0
18921,30XX BLOCK OF S HUDSON ST,1,-122.29263948,47.55714143,530330104011001.0
18922,38XX BLOCK OF NE 88TH ST,10,-122.286648014,47.69236072,530330022002008.0
18923,55XX BLOCK OF S BRANDON ST,7,-122.26320289371428,47.55334955571429,530330102001037.0
18924,EAST MARGINAL WAY S / S ORCAS ST,2,-122.336220792,47.55191693,530330109002014.0
18925,2XX BLOCK OF VALLEY ST,25,-122.35212572812,47.6262983112,530330070003009.0
18926,S FERDINAND ST / 15TH AVE S,4,-122.31343051,47.55904955,530330104022003.0
18927,RAVENNA AVE NE / NE 63RD ST,2,-122.303814109,47.67478917,530330043013002.0
18928,30TH AVE S / S MORGAN ST,3,-122.293668085,47.54436718,530330110022001.0
18929,11XX BLOCK OF 33RD AVE E,15,-122.28950792913332,47.628756536666664,530330063004013.0
18930,46XX BLOCK OF S WILLOW ST,63,-122.27339239944445,47.54068784,530330111011004.0
18931,34XX BLOCK OF 38TH AVE W,24,-122.40574654804166,47.65136072,530330056001005.0
18932,17TH AVE NE / NE 58TH ST,6,-122.309630423,47.67130477,530330044001012.0
18933,10TH AVE W / W HOWE ST,1,-122.370355035,47.6359545,530330069004010.0
18934,24XX BLOCK OF SW ALASKA ST,20,-122.3635411982,47.561088999,530330099002019.0
18935,87XX BLOCK OF PHINNEY AVE N,144,-122.35395966604166,47.69331364,530330017012014.0
18936,NE NORTHLAKE WAY / 8TH AVE NE,5,-122.319805635,47.654538,530330052002019.0
18937,40XX BLOCK OF NE 95TH ST,35,-122.283986816,47.69740809,530330022002000.0
18938,93XX BLOCK OF FOREST CT SW,26,-122.38562666011538,47.518576999615384,530330116004005.0
18939,S OTHELLO ST / 38TH AVE S,21,-122.284706863,47.53703457,530330110011009.0
18940,23XX BLOCK OF NE 54TH ST,6,-122.3023323325,47.66796985,530330043022002.0
18941,1XX BLOCK OF MERCER ST,1169,-122.35471092986997,47.624576890881094,530330070003021.0
18942,11XX BLOCK OF E LYNN ST,13,-122.31760887192308,47.63955434,530330061002030.0
18943,NE RAVENNA BLVD / NE 62ND ST,5,-122.319515419,47.6733452,530330036001025.0
18944,E DENNY WAY / 32ND AVE,2,-122.291275379,47.61837509,530330078004015.0
18945,7XX BLOCK OF S CONCORD ST,44,-122.32429385313635,47.52391986,530330112001026.0
18946,61XX BLOCK NE RADFORD DR,1,-122.261217211,47.67357534,530330041001002.0
18947,11XX BLOCK OF 15TH AVE E,32,-122.312533613125,47.6295296975,530330064002003.0
18948,NE 117TH ST / 30TH AVE NE,2,-122.296161059,47.71367895,530330007002011.0
18949,7XX BLOCK OF N 122ND ST,2,-122.349869512,47.71777181,530330004022006.0
18950,W DRAVUS ST / 4TH AVE W,1,-122.362196576,47.64818261,530330059003000.0
18951,83XX BLOCK OF MARTIN LUTHER KING JR WAY S,23,-122.28035253204348,47.52846149086957,530330117001005.0
18952,3XX BLOCK OF S HENDERSON ST,12,-122.33020245541665,47.52281478,530330112001019.0
18953,QUEEN ANNE AVE N / W MERCER ST,27,-122.35670922,47.62458297,530330070003022.0
18954,TERRACE ST / BOREN AVE,1,-122.321224836,47.60505595,530330085002013.0
18955,38XX BLOCK OF BEACH DR SW,55,-122.40948266070907,47.56938141345455,530330097013018.0
18956,92XX BLOCK OF 8TH AVE S,21,-122.323125881,47.52047653,530330112001030.0
18957,20TH AVE S / S KING ST,3,-122.306359688,47.59831962,530330090001011.0
18958,10XX BLOCK OF CHERRY ST,10,-122.323737905,47.60696492,530330085002003.0
18959,56XX BLOCK OF S FLETCHER ST,8,-122.26221775725,47.51899637,530330118003000.0
18960,7XX BLOCK OF JOHN ST,153,-122.34190014978432,47.619717411960785,530330072001070.0
18961,61XX BLOCK OF MERIDIAN AVE N,5,-122.333552058,47.67303498,530330036003018.0
18962,28XX BLOCK OF SW TRENTON ST,12,-122.369282633,47.52467150833333,530330114012005.0
18963,4XX BLOCK OF GALER ST,11,-122.34870511463636,47.63230524272727,530330067003003.0
18964,3RD AVE S / S HANFORD ST,11,-122.329990735,47.5755741,530330093003224.0
18965,62XX BLOCK OF WILSON AVE S,14,-122.263597292,47.54661009,530330102002026.0
18966,SW MONROE ST / FAUNTLEROY WAY SW,1,-122.39269687,47.53156098,530330116006022.0
18967,S DAWSON ST / 32ND AVE S,4,-122.291553499,47.55529415,530330104011006.0
18968,88XX BLOCK OF GOLDEN GARDENS DR NW,5,-122.400283341,47.69405093,530330015002014.0
18969,NE 130TH ST / 27TH AVE NE,5,-122.29912124,47.72292085,530330002001018.0
18970,30XX BLOCK OF 3RD AVE S,1,-122.329989901,47.57665011,530330093003224.0
18971,94XX BLOCK OF 18TH AVE SW,117,-122.35784637097436,47.51827905948718,530330114022008.0
18972,33XX BLOCK OF NE 80TH ST,5,-122.292206418,47.68667797,530330024003006.0
18973,27XX BLOCK OF 34TH AVE S,39,-122.28979039094872,47.57899321948718,530330095001056.0
18974,77XX BLOCK OF 1ST AVE NW,16,-122.35797506,47.68510848,530330029002003.0
18975,21XX BLOCK OF NE NORTHGATE WAY,10,-122.305244374,47.70854263,530330011001019.0
18976,8TH AVE / BELL ST,26,-122.34049442592308,47.61802723,530330072002000.0
18977,10XX BLOCK OF S SULLIVAN ST,83,-122.31891903292772,47.52730344012048,530330112002055.0
18978,13XX BLOCK OF E MADISON ST,289,-122.31486915894808,47.613624560484425,530330075004009.0
18979,60XX BLOCK OF 48TH AVE S,10,-122.2726442447,47.54809038,530330102003015.0
18980,89XX BLOCK OF ROOSEVELT WAY NE,31,-122.31760065732259,47.69355641645161,530330020003009.0
18981,90XX BLOCK OF 12TH AVE SW,40,-122.350627116125,47.52192018,530330113003011.0
18982,127XX BLOCK OF LAKE CITY WAY NE,446,-122.29364198410089,47.7219866941704,530330001005005.0
18983,28XX BLOCK OF 22ND AVE S,7,-122.304336597,47.57794194,530330100023020.0
18984,25TH AVE NE / NE 75TH ST,2,-122.300758232,47.68304743,530330025001015.0
18985,116XX BLOCK OF 3RD AVE NE,5,-122.326085769,47.71360824,530330006005017.0
18986,30TH AVE S / E YESLER WAY,1,-122.293735387,47.60164977,530330088003019.0
18987,31XX BLOCK OF NW 90TH ST,4,-122.397240989,47.69418133,530330015002010.0
18988,5XX BLOCK OF PIKE ST,680,-122.33501787610294,47.6109090194853,530330082001020.0
18989,E ROANOKE ST / YALE AVE E,1,-122.327103717,47.64319149,530330061003018.0
18990,14XX BLOCK OF NE 113TH ST,8,-122.313112465,47.7103508,530330012001000.0
18991,E HARRISSON ST / E MAULDIN PL,1,-122.313653335,47.62194888,530330075001007.0
18992,NW 92ND ST / 11TH AVE NW,1,-122.370061435,47.69606435,530330017023004.0
18993,98XX BLOCK OF 47TH AVE SW,7,-122.392728578,47.51475971,530330121001004.0
18994,50XX BLOCK OF 42ND AVE S,34,-122.28073672194115,47.556290592058815,530330103005012.0
18995,8XX BLOCK OF N 44TH ST,9,-122.34798793711111,47.66004707,530330049005015.0
18996,81XX BLOCK OF 21ST AVE NE,33,-122.30550115445455,47.68762270727273,530330025001008.0
18997,BROADWAY E / E BOSTON ST,1,-122.32135447,47.63838905,530330065001005.0
18998,S WILLOW ST / 30TH AVE S,4,-122.293309406,47.5407209,530330110022027.0
18999,N 36TH ST / GREENWOOD AVE N,18,-122.355492924,47.6524751,530330049003008.0
19000,W EMERSON ST / 23RD AVE W,3,-122.385993014,47.65397713,530330058013017.0
19001,86XX BLOCK OF FARWELL PL SW,5,-122.3809891794,47.52512257,530330116003018.0
19002,34XX BLOCK OF SW 108TH ST,5,-122.375007452,47.50639623,530330121002003.0
19003,W SMITH ST / 32ND AVE W,3,-122.398320103,47.64053009,530330057003013.0
19004,120XX BLOCK OF 12TH AVE NE,35,-122.31534748548572,47.71685723857143,530330006002002.0
19005,WHITMAN AVE N / N 105TH ST,3,-122.346034762,47.7050553,530330013002002.0
